index,PHECODE,PHENOTYPE,STR,SAB,CODE,TFIDF,voca_concept
301935,250.2,Type 2 diabetes,Monoplegia of lower limb following cerebral infarction affecting left non-dominant side,ICD10CM,I69.344,1.3007238079651833,ICD10CM:I69.344
301925,250.2,Type 2 diabetes,Monoplegia of upper limb following cerebral infarction,ICD10CM,I69.33,1.3007238079651833,ICD10CM:I69.33
301926,250.2,Type 2 diabetes,Monoplegia of upper limb following cerebral infarction affecting right dominant side,ICD10CM,I69.331,1.3007238079651833,ICD10CM:I69.331
301927,250.2,Type 2 diabetes,Monoplegia of upper limb following cerebral infarction affecting left dominant side,ICD10CM,I69.332,1.3007238079651833,ICD10CM:I69.332
301928,250.2,Type 2 diabetes,Monoplegia of upper limb following cerebral infarction affecting right non-dominant side,ICD10CM,I69.333,1.3007238079651833,ICD10CM:I69.333
301929,250.2,Type 2 diabetes,Monoplegia of upper limb following cerebral infarction affecting left non-dominant side,ICD10CM,I69.334,1.3007238079651833,ICD10CM:I69.334
301930,250.2,Type 2 diabetes,Monoplegia of upper limb following cerebral infarction affecting unspecified side,ICD10CM,I69.339,1.3007238079651833,ICD10CM:I69.339
301931,250.2,Type 2 diabetes,Monoplegia of lower limb following cerebral infarction,ICD10CM,I69.34,1.3007238079651833,ICD10CM:I69.34
301932,250.2,Type 2 diabetes,Monoplegia of lower limb following cerebral infarction affecting right dominant side,ICD10CM,I69.341,1.3007238079651833,ICD10CM:I69.341
301933,250.2,Type 2 diabetes,Monoplegia of lower limb following cerebral infarction affecting left dominant side,ICD10CM,I69.342,1.3007238079651833,ICD10CM:I69.342
301934,250.2,Type 2 diabetes,Monoplegia of lower limb following cerebral infarction affecting right non-dominant side,ICD10CM,I69.343,1.3007238079651833,ICD10CM:I69.343
301961,250.2,Type 2 diabetes,Visuospatial deficit and spatial neglect following other cerebrovascular disease,ICD10CM,I69.812,1.3007238079651833,ICD10CM:I69.812
301963,250.2,Type 2 diabetes,Frontal lobe and executive function deficit following other cerebrovascular disease,ICD10CM,I69.814,1.3007238079651833,ICD10CM:I69.814
301911,250.2,Type 2 diabetes,Attention and concentration deficit following cerebral infarction,ICD10CM,I69.310,1.3007238079651833,ICD10CM:I69.310
302001,250.2,Type 2 diabetes,Facial weakness following other cerebrovascular disease,ICD10CM,I69.892,1.3007238079651833,ICD10CM:I69.892
301991,250.2,Type 2 diabetes,Other paralytic syndrome following other cerebrovascular disease,ICD10CM,I69.86,1.3007238079651833,ICD10CM:I69.86
301992,250.2,Type 2 diabetes,Other paralytic syndrome following other cerebrovascular disease affecting right dominant side,ICD10CM,I69.861,1.3007238079651833,ICD10CM:I69.861
301993,250.2,Type 2 diabetes,Other paralytic syndrome following other cerebrovascular disease affecting left dominant side,ICD10CM,I69.862,1.3007238079651833,ICD10CM:I69.862
301994,250.2,Type 2 diabetes,Other paralytic syndrome following other cerebrovascular disease affecting right non-dominant side,ICD10CM,I69.863,1.3007238079651833,ICD10CM:I69.863
301995,250.2,Type 2 diabetes,Other paralytic syndrome following other cerebrovascular disease affecting left non-dominant side,ICD10CM,I69.864,1.3007238079651833,ICD10CM:I69.864
301996,250.2,Type 2 diabetes,"Other paralytic syndrome following other cerebrovascular disease, bilateral",ICD10CM,I69.865,1.3007238079651833,ICD10CM:I69.865
301997,250.2,Type 2 diabetes,Other paralytic syndrome following other cerebrovascular disease affecting unspecified side,ICD10CM,I69.869,1.3007238079651833,ICD10CM:I69.869
301998,250.2,Type 2 diabetes,Other sequelae of other cerebrovascular disease,ICD10CM,I69.89,1.3007238079651833,ICD10CM:I69.89
301999,250.2,Type 2 diabetes,Apraxia following other cerebrovascular disease,ICD10CM,I69.890,1.3007238079651833,ICD10CM:I69.890
302000,250.2,Type 2 diabetes,Dysphagia following other cerebrovascular disease,ICD10CM,I69.891,1.3007238079651833,ICD10CM:I69.891
302002,250.2,Type 2 diabetes,Ataxia following other cerebrovascular disease,ICD10CM,I69.893,1.3007238079651833,ICD10CM:I69.893
301989,250.2,Type 2 diabetes,Hemiplegia and hemiparesis following other cerebrovascular disease affecting left non-dominant side,ICD10CM,I69.854,1.3007238079651833,ICD10CM:I69.854
302003,250.2,Type 2 diabetes,Other sequelae of other cerebrovascular disease,ICD10CM,I69.898,1.3007238079651833,ICD10CM:I69.898
302004,250.2,Type 2 diabetes,Sequelae of unspecified cerebrovascular diseases,ICD10CM,I69.9,1.3007238079651833,ICD10CM:I69.9
302005,250.2,Type 2 diabetes,Unspecified sequelae of unspecified cerebrovascular disease,ICD10CM,I69.90,1.3007238079651833,ICD10CM:I69.90
302006,250.2,Type 2 diabetes,Cognitive deficits following unspecified cerebrovascular disease,ICD10CM,I69.91,1.3007238079651833,ICD10CM:I69.91
302007,250.2,Type 2 diabetes,Attention and concentration deficit following unspecified cerebrovascular disease,ICD10CM,I69.910,1.3007238079651833,ICD10CM:I69.910
302008,250.2,Type 2 diabetes,Memory deficit following unspecified cerebrovascular disease,ICD10CM,I69.911,1.3007238079651833,ICD10CM:I69.911
302009,250.2,Type 2 diabetes,Visuospatial deficit and spatial neglect following unspecified cerebrovascular disease,ICD10CM,I69.912,1.3007238079651833,ICD10CM:I69.912
302010,250.2,Type 2 diabetes,Psychomotor deficit following unspecified cerebrovascular disease,ICD10CM,I69.913,1.3007238079651833,ICD10CM:I69.913
302011,250.2,Type 2 diabetes,Frontal lobe and executive function deficit following unspecified cerebrovascular disease,ICD10CM,I69.914,1.3007238079651833,ICD10CM:I69.914
302012,250.2,Type 2 diabetes,Cognitive social or emotional deficit following unspecified cerebrovascular disease,ICD10CM,I69.915,1.3007238079651833,ICD10CM:I69.915
301990,250.2,Type 2 diabetes,Hemiplegia and hemiparesis following other cerebrovascular disease affecting unspecified side,ICD10CM,I69.859,1.3007238079651833,ICD10CM:I69.859
301988,250.2,Type 2 diabetes,Hemiplegia and hemiparesis following other cerebrovascular disease affecting right non-dominant side,ICD10CM,I69.853,1.3007238079651833,ICD10CM:I69.853
301964,250.2,Type 2 diabetes,Cognitive social or emotional deficit following other cerebrovascular disease,ICD10CM,I69.815,1.3007238079651833,ICD10CM:I69.815
301975,250.2,Type 2 diabetes,Monoplegia of upper limb following other cerebrovascular disease affecting left dominant side,ICD10CM,I69.832,1.3007238079651833,ICD10CM:I69.832
301965,250.2,Type 2 diabetes,Other symptoms and signs involving cognitive functions following other cerebrovascular disease,ICD10CM,I69.818,1.3007238079651833,ICD10CM:I69.818
301966,250.2,Type 2 diabetes,Unspecified symptoms and signs involving cognitive functions following other cerebrovascular disease,ICD10CM,I69.819,1.3007238079651833,ICD10CM:I69.819
301967,250.2,Type 2 diabetes,Speech and language deficits following other cerebrovascular disease,ICD10CM,I69.82,1.3007238079651833,ICD10CM:I69.82
301968,250.2,Type 2 diabetes,Aphasia following other cerebrovascular disease,ICD10CM,I69.820,1.3007238079651833,ICD10CM:I69.820
301969,250.2,Type 2 diabetes,Dysphasia following other cerebrovascular disease,ICD10CM,I69.821,1.3007238079651833,ICD10CM:I69.821
301970,250.2,Type 2 diabetes,Dysarthria following other cerebrovascular disease,ICD10CM,I69.822,1.3007238079651833,ICD10CM:I69.822
301971,250.2,Type 2 diabetes,Fluency disorder following other cerebrovascular disease,ICD10CM,I69.823,1.3007238079651833,ICD10CM:I69.823
301972,250.2,Type 2 diabetes,Other speech and language deficits following other cerebrovascular disease,ICD10CM,I69.828,1.3007238079651833,ICD10CM:I69.828
301973,250.2,Type 2 diabetes,Monoplegia of upper limb following other cerebrovascular disease,ICD10CM,I69.83,1.3007238079651833,ICD10CM:I69.83
301974,250.2,Type 2 diabetes,Monoplegia of upper limb following other cerebrovascular disease affecting right dominant side,ICD10CM,I69.831,1.3007238079651833,ICD10CM:I69.831
301976,250.2,Type 2 diabetes,Monoplegia of upper limb following other cerebrovascular disease affecting right non-dominant side,ICD10CM,I69.833,1.3007238079651833,ICD10CM:I69.833
301987,250.2,Type 2 diabetes,Hemiplegia and hemiparesis following other cerebrovascular disease affecting left dominant side,ICD10CM,I69.852,1.3007238079651833,ICD10CM:I69.852
301977,250.2,Type 2 diabetes,Monoplegia of upper limb following other cerebrovascular disease affecting left non-dominant side,ICD10CM,I69.834,1.3007238079651833,ICD10CM:I69.834
301978,250.2,Type 2 diabetes,Monoplegia of upper limb following other cerebrovascular disease affecting unspecified side,ICD10CM,I69.839,1.3007238079651833,ICD10CM:I69.839
301979,250.2,Type 2 diabetes,Monoplegia of lower limb following other cerebrovascular disease,ICD10CM,I69.84,1.3007238079651833,ICD10CM:I69.84
301980,250.2,Type 2 diabetes,Monoplegia of lower limb following other cerebrovascular disease affecting right dominant side,ICD10CM,I69.841,1.3007238079651833,ICD10CM:I69.841
301981,250.2,Type 2 diabetes,Monoplegia of lower limb following other cerebrovascular disease affecting left dominant side,ICD10CM,I69.842,1.3007238079651833,ICD10CM:I69.842
301982,250.2,Type 2 diabetes,Monoplegia of lower limb following other cerebrovascular disease affecting right non-dominant side,ICD10CM,I69.843,1.3007238079651833,ICD10CM:I69.843
301983,250.2,Type 2 diabetes,Monoplegia of lower limb following other cerebrovascular disease affecting left non-dominant side,ICD10CM,I69.844,1.3007238079651833,ICD10CM:I69.844
301984,250.2,Type 2 diabetes,Monoplegia of lower limb following other cerebrovascular disease affecting unspecified side,ICD10CM,I69.849,1.3007238079651833,ICD10CM:I69.849
301985,250.2,Type 2 diabetes,Hemiplegia and hemiparesis following other cerebrovascular disease,ICD10CM,I69.85,1.3007238079651833,ICD10CM:I69.85
301986,250.2,Type 2 diabetes,Hemiplegia and hemiparesis following other cerebrovascular disease affecting right dominant side,ICD10CM,I69.851,1.3007238079651833,ICD10CM:I69.851
301912,250.2,Type 2 diabetes,Memory deficit following cerebral infarction,ICD10CM,I69.311,1.3007238079651833,ICD10CM:I69.311
301910,250.2,Type 2 diabetes,Cognitive deficits following cerebral infarction,ICD10CM,I69.31,1.3007238079651833,ICD10CM:I69.31
302014,250.2,Type 2 diabetes,Unspecified symptoms and signs involving cognitive functions following unspecified cerebrovascular disease,ICD10CM,I69.919,1.3007238079651833,ICD10CM:I69.919
301845,250.2,Type 2 diabetes,Hemiplegia and hemiparesis following nontraumatic intracerebral hemorrhage affecting left non-dominant side,ICD10CM,I69.154,1.3007238079651833,ICD10CM:I69.154
301835,250.2,Type 2 diabetes,Monoplegia of lower limb following nontraumatic intracerebral hemorrhage,ICD10CM,I69.14,1.3007238079651833,ICD10CM:I69.14
301836,250.2,Type 2 diabetes,Monoplegia of lower limb following nontraumatic intracerebral hemorrhage affecting right dominant side,ICD10CM,I69.141,1.3007238079651833,ICD10CM:I69.141
301837,250.2,Type 2 diabetes,Monoplegia of lower limb following nontraumatic intracerebral hemorrhage affecting left dominant side,ICD10CM,I69.142,1.3007238079651833,ICD10CM:I69.142
301838,250.2,Type 2 diabetes,Monoplegia of lower limb following nontraumatic intracerebral hemorrhage affecting right non-dominant side,ICD10CM,I69.143,1.3007238079651833,ICD10CM:I69.143
301839,250.2,Type 2 diabetes,Monoplegia of lower limb following nontraumatic intracerebral hemorrhage affecting left non-dominant side,ICD10CM,I69.144,1.3007238079651833,ICD10CM:I69.144
301840,250.2,Type 2 diabetes,Monoplegia of lower limb following nontraumatic intracerebral hemorrhage affecting unspecified side,ICD10CM,I69.149,1.3007238079651833,ICD10CM:I69.149
301841,250.2,Type 2 diabetes,Hemiplegia and hemiparesis following nontraumatic intracerebral hemorrhage,ICD10CM,I69.15,1.3007238079651833,ICD10CM:I69.15
301842,250.2,Type 2 diabetes,Hemiplegia and hemiparesis following nontraumatic intracerebral hemorrhage affecting right dominant side,ICD10CM,I69.151,1.3007238079651833,ICD10CM:I69.151
301843,250.2,Type 2 diabetes,Hemiplegia and hemiparesis following nontraumatic intracerebral hemorrhage affecting left dominant side,ICD10CM,I69.152,1.3007238079651833,ICD10CM:I69.152
301844,250.2,Type 2 diabetes,Hemiplegia and hemiparesis following nontraumatic intracerebral hemorrhage affecting right non-dominant side,ICD10CM,I69.153,1.3007238079651833,ICD10CM:I69.153
301846,250.2,Type 2 diabetes,Hemiplegia and hemiparesis following nontraumatic intracerebral hemorrhage affecting unspecified side,ICD10CM,I69.159,1.3007238079651833,ICD10CM:I69.159
301833,250.2,Type 2 diabetes,Monoplegia of upper limb following nontraumatic intracerebral hemorrhage affecting left non-dominant side,ICD10CM,I69.134,1.3007238079651833,ICD10CM:I69.134
301847,250.2,Type 2 diabetes,Other paralytic syndrome following nontraumatic intracerebral hemorrhage,ICD10CM,I69.16,1.3007238079651833,ICD10CM:I69.16
301848,250.2,Type 2 diabetes,Other paralytic syndrome following nontraumatic intracerebral hemorrhage affecting right dominant side,ICD10CM,I69.161,1.3007238079651833,ICD10CM:I69.161
301849,250.2,Type 2 diabetes,Other paralytic syndrome following nontraumatic intracerebral hemorrhage affecting left dominant side,ICD10CM,I69.162,1.3007238079651833,ICD10CM:I69.162
301850,250.2,Type 2 diabetes,Other paralytic syndrome following nontraumatic intracerebral hemorrhage affecting right non-dominant side,ICD10CM,I69.163,1.3007238079651833,ICD10CM:I69.163
301851,250.2,Type 2 diabetes,Other paralytic syndrome following nontraumatic intracerebral hemorrhage affecting left non-dominant side,ICD10CM,I69.164,1.3007238079651833,ICD10CM:I69.164
301852,250.2,Type 2 diabetes,"Other paralytic syndrome following nontraumatic intracerebral hemorrhage, bilateral",ICD10CM,I69.165,1.3007238079651833,ICD10CM:I69.165
301853,250.2,Type 2 diabetes,Other paralytic syndrome following nontraumatic intracerebral hemorrhage affecting unspecified side,ICD10CM,I69.169,1.3007238079651833,ICD10CM:I69.169
301854,250.2,Type 2 diabetes,Other sequelae of nontraumatic intracerebral hemorrhage,ICD10CM,I69.19,1.3007238079651833,ICD10CM:I69.19
301855,250.2,Type 2 diabetes,Apraxia following nontraumatic intracerebral hemorrhage,ICD10CM,I69.190,1.3007238079651833,ICD10CM:I69.190
301856,250.2,Type 2 diabetes,Dysphagia following nontraumatic intracerebral hemorrhage,ICD10CM,I69.191,1.3007238079651833,ICD10CM:I69.191
301834,250.2,Type 2 diabetes,Monoplegia of upper limb following nontraumatic intracerebral hemorrhage affecting unspecified side,ICD10CM,I69.139,1.3007238079651833,ICD10CM:I69.139
301832,250.2,Type 2 diabetes,Monoplegia of upper limb following nontraumatic intracerebral hemorrhage affecting right non-dominant side,ICD10CM,I69.133,1.3007238079651833,ICD10CM:I69.133
301858,250.2,Type 2 diabetes,Ataxia following nontraumatic intracerebral hemorrhage,ICD10CM,I69.193,1.3007238079651833,ICD10CM:I69.193
301819,250.2,Type 2 diabetes,Frontal lobe and executive function deficit following nontraumatic intracerebral hemorrhage,ICD10CM,I69.114,1.3007238079651833,ICD10CM:I69.114
301809,250.2,Type 2 diabetes,Facial weakness following nontraumatic subarachnoid hemorrhage,ICD10CM,I69.092,1.3007238079651833,ICD10CM:I69.092
301810,250.2,Type 2 diabetes,Ataxia following nontraumatic subarachnoid hemorrhage,ICD10CM,I69.093,1.3007238079651833,ICD10CM:I69.093
301811,250.2,Type 2 diabetes,Other sequelae following nontraumatic subarachnoid hemorrhage,ICD10CM,I69.098,1.3007238079651833,ICD10CM:I69.098
301812,250.2,Type 2 diabetes,Sequelae of nontraumatic intracerebral hemorrhage,ICD10CM,I69.1,1.3007238079651833,ICD10CM:I69.1
301813,250.2,Type 2 diabetes,Unspecified sequelae of nontraumatic intracerebral hemorrhage,ICD10CM,I69.10,1.3007238079651833,ICD10CM:I69.10
301814,250.2,Type 2 diabetes,Cognitive deficits following nontraumatic intracerebral hemorrhage,ICD10CM,I69.11,1.3007238079651833,ICD10CM:I69.11
301815,250.2,Type 2 diabetes,Attention and concentration deficit following nontraumatic intracerebral hemorrhage,ICD10CM,I69.110,1.3007238079651833,ICD10CM:I69.110
301816,250.2,Type 2 diabetes,Memory deficit following nontraumatic intracerebral hemorrhage,ICD10CM,I69.111,1.3007238079651833,ICD10CM:I69.111
301817,250.2,Type 2 diabetes,Visuospatial deficit and spatial neglect following nontraumatic intracerebral hemorrhage,ICD10CM,I69.112,1.3007238079651833,ICD10CM:I69.112
301818,250.2,Type 2 diabetes,Psychomotor deficit following nontraumatic intracerebral hemorrhage,ICD10CM,I69.113,1.3007238079651833,ICD10CM:I69.113
301820,250.2,Type 2 diabetes,Cognitive social or emotional deficit following nontraumatic intracerebral hemorrhage,ICD10CM,I69.115,1.3007238079651833,ICD10CM:I69.115
301831,250.2,Type 2 diabetes,Monoplegia of upper limb following nontraumatic intracerebral hemorrhage affecting left dominant side,ICD10CM,I69.132,1.3007238079651833,ICD10CM:I69.132
301821,250.2,Type 2 diabetes,Other symptoms and signs involving cognitive functions following nontraumatic intracerebral hemorrhage,ICD10CM,I69.118,1.3007238079651833,ICD10CM:I69.118
301822,250.2,Type 2 diabetes,Unspecified symptoms and signs involving cognitive functions following nontraumatic intracerebral hemorrhage,ICD10CM,I69.119,1.3007238079651833,ICD10CM:I69.119
301823,250.2,Type 2 diabetes,Speech and language deficits following nontraumatic intracerebral hemorrhage,ICD10CM,I69.12,1.3007238079651833,ICD10CM:I69.12
301824,250.2,Type 2 diabetes,Aphasia following nontraumatic intracerebral hemorrhage,ICD10CM,I69.120,1.3007238079651833,ICD10CM:I69.120
301825,250.2,Type 2 diabetes,Dysphasia following nontraumatic intracerebral hemorrhage,ICD10CM,I69.121,1.3007238079651833,ICD10CM:I69.121
301826,250.2,Type 2 diabetes,Dysarthria following nontraumatic intracerebral hemorrhage,ICD10CM,I69.122,1.3007238079651833,ICD10CM:I69.122
301827,250.2,Type 2 diabetes,Fluency disorder following nontraumatic intracerebral hemorrhage,ICD10CM,I69.123,1.3007238079651833,ICD10CM:I69.123
301828,250.2,Type 2 diabetes,Other speech and language deficits following nontraumatic intracerebral hemorrhage,ICD10CM,I69.128,1.3007238079651833,ICD10CM:I69.128
301829,250.2,Type 2 diabetes,Monoplegia of upper limb following nontraumatic intracerebral hemorrhage,ICD10CM,I69.13,1.3007238079651833,ICD10CM:I69.13
301830,250.2,Type 2 diabetes,Monoplegia of upper limb following nontraumatic intracerebral hemorrhage affecting right dominant side,ICD10CM,I69.131,1.3007238079651833,ICD10CM:I69.131
301857,250.2,Type 2 diabetes,Facial weakness following nontraumatic intracerebral hemorrhage,ICD10CM,I69.192,1.3007238079651833,ICD10CM:I69.192
301859,250.2,Type 2 diabetes,Other sequelae of nontraumatic intracerebral hemorrhage,ICD10CM,I69.198,1.3007238079651833,ICD10CM:I69.198
301909,250.2,Type 2 diabetes,Unspecified sequelae of cerebral infarction,ICD10CM,I69.30,1.3007238079651833,ICD10CM:I69.30
301897,250.2,Type 2 diabetes,Other paralytic syndrome following other nontraumatic intracranial hemorrhage affecting left dominant side,ICD10CM,I69.262,1.3007238079651833,ICD10CM:I69.262
301887,250.2,Type 2 diabetes,Monoplegia of lower limb following other nontraumatic intracranial hemorrhage affecting left non-dominant side,ICD10CM,I69.244,1.3007238079651833,ICD10CM:I69.244
301888,250.2,Type 2 diabetes,Monoplegia of lower limb following other nontraumatic intracranial hemorrhage affecting unspecified side,ICD10CM,I69.249,1.3007238079651833,ICD10CM:I69.249
301889,250.2,Type 2 diabetes,Hemiplegia and hemiparesis following other nontraumatic intracranial hemorrhage,ICD10CM,I69.25,1.3007238079651833,ICD10CM:I69.25
301890,250.2,Type 2 diabetes,Hemiplegia and hemiparesis following other nontraumatic intracranial hemorrhage affecting right dominant side,ICD10CM,I69.251,1.3007238079651833,ICD10CM:I69.251
301891,250.2,Type 2 diabetes,Hemiplegia and hemiparesis following other nontraumatic intracranial hemorrhage affecting left dominant side,ICD10CM,I69.252,1.3007238079651833,ICD10CM:I69.252
301892,250.2,Type 2 diabetes,Hemiplegia and hemiparesis following other nontraumatic intracranial hemorrhage affecting right non-dominant side,ICD10CM,I69.253,1.3007238079651833,ICD10CM:I69.253
301893,250.2,Type 2 diabetes,Hemiplegia and hemiparesis following other nontraumatic intracranial hemorrhage affecting left non-dominant side,ICD10CM,I69.254,1.3007238079651833,ICD10CM:I69.254
301894,250.2,Type 2 diabetes,Hemiplegia and hemiparesis following other nontraumatic intracranial hemorrhage affecting unspecified side,ICD10CM,I69.259,1.3007238079651833,ICD10CM:I69.259
301895,250.2,Type 2 diabetes,Other paralytic syndrome following other nontraumatic intracranial hemorrhage,ICD10CM,I69.26,1.3007238079651833,ICD10CM:I69.26
301774,250.2,Type 2 diabetes,Unspecified symptoms and signs involving cognitive functions following nontraumatic subarachnoid hemorrhage,ICD10CM,I69.019,1.3007238079651833,ICD10CM:I69.019
301898,250.2,Type 2 diabetes,Other paralytic syndrome following other nontraumatic intracranial hemorrhage affecting right non-dominant side,ICD10CM,I69.263,1.3007238079651833,ICD10CM:I69.263
301885,250.2,Type 2 diabetes,Monoplegia of lower limb following other nontraumatic intracranial hemorrhage affecting left dominant side,ICD10CM,I69.242,1.3007238079651833,ICD10CM:I69.242
301899,250.2,Type 2 diabetes,Other paralytic syndrome following other nontraumatic intracranial hemorrhage affecting left non-dominant side,ICD10CM,I69.264,1.3007238079651833,ICD10CM:I69.264
301900,250.2,Type 2 diabetes,"Other paralytic syndrome following other nontraumatic intracranial hemorrhage, bilateral",ICD10CM,I69.265,1.3007238079651833,ICD10CM:I69.265
301901,250.2,Type 2 diabetes,Other paralytic syndrome following other nontraumatic intracranial hemorrhage affecting unspecified side,ICD10CM,I69.269,1.3007238079651833,ICD10CM:I69.269
301902,250.2,Type 2 diabetes,Other sequelae of other nontraumatic intracranial hemorrhage,ICD10CM,I69.29,1.3007238079651833,ICD10CM:I69.29
301903,250.2,Type 2 diabetes,Apraxia following other nontraumatic intracranial hemorrhage,ICD10CM,I69.290,1.3007238079651833,ICD10CM:I69.290
301904,250.2,Type 2 diabetes,Dysphagia following other nontraumatic intracranial hemorrhage,ICD10CM,I69.291,1.3007238079651833,ICD10CM:I69.291
301905,250.2,Type 2 diabetes,Facial weakness following other nontraumatic intracranial hemorrhage,ICD10CM,I69.292,1.3007238079651833,ICD10CM:I69.292
301906,250.2,Type 2 diabetes,Ataxia following other nontraumatic intracranial hemorrhage,ICD10CM,I69.293,1.3007238079651833,ICD10CM:I69.293
301907,250.2,Type 2 diabetes,Other sequelae of other nontraumatic intracranial hemorrhage,ICD10CM,I69.298,1.3007238079651833,ICD10CM:I69.298
301908,250.2,Type 2 diabetes,Sequelae of cerebral infarction,ICD10CM,I69.3,1.3007238079651833,ICD10CM:I69.3
301886,250.2,Type 2 diabetes,Monoplegia of lower limb following other nontraumatic intracranial hemorrhage affecting right non-dominant side,ICD10CM,I69.243,1.3007238079651833,ICD10CM:I69.243
301884,250.2,Type 2 diabetes,Monoplegia of lower limb following other nontraumatic intracranial hemorrhage affecting right dominant side,ICD10CM,I69.241,1.3007238079651833,ICD10CM:I69.241
301860,250.2,Type 2 diabetes,Sequelae of other nontraumatic intracranial hemorrhage,ICD10CM,I69.2,1.3007238079651833,ICD10CM:I69.2
301871,250.2,Type 2 diabetes,Speech and language deficits following other nontraumatic intracranial hemorrhage,ICD10CM,I69.22,1.3007238079651833,ICD10CM:I69.22
301861,250.2,Type 2 diabetes,Unspecified sequelae of other nontraumatic intracranial hemorrhage,ICD10CM,I69.20,1.3007238079651833,ICD10CM:I69.20
301862,250.2,Type 2 diabetes,Cognitive deficits following other nontraumatic intracranial hemorrhage,ICD10CM,I69.21,1.3007238079651833,ICD10CM:I69.21
301863,250.2,Type 2 diabetes,Attention and concentration deficit following other nontraumatic intracranial hemorrhage,ICD10CM,I69.210,1.3007238079651833,ICD10CM:I69.210
301864,250.2,Type 2 diabetes,Memory deficit following other nontraumatic intracranial hemorrhage,ICD10CM,I69.211,1.3007238079651833,ICD10CM:I69.211
301865,250.2,Type 2 diabetes,Visuospatial deficit and spatial neglect following other nontraumatic intracranial hemorrhage,ICD10CM,I69.212,1.3007238079651833,ICD10CM:I69.212
301866,250.2,Type 2 diabetes,Psychomotor deficit following other nontraumatic intracranial hemorrhage,ICD10CM,I69.213,1.3007238079651833,ICD10CM:I69.213
301867,250.2,Type 2 diabetes,Frontal lobe and executive function deficit following other nontraumatic intracranial hemorrhage,ICD10CM,I69.214,1.3007238079651833,ICD10CM:I69.214
301868,250.2,Type 2 diabetes,Cognitive social or emotional deficit following other nontraumatic intracranial hemorrhage,ICD10CM,I69.215,1.3007238079651833,ICD10CM:I69.215
301869,250.2,Type 2 diabetes,Other symptoms and signs involving cognitive functions following other nontraumatic intracranial hemorrhage,ICD10CM,I69.218,1.3007238079651833,ICD10CM:I69.218
301870,250.2,Type 2 diabetes,Unspecified symptoms and signs involving cognitive functions following other nontraumatic intracranial hemorrhage,ICD10CM,I69.219,1.3007238079651833,ICD10CM:I69.219
301872,250.2,Type 2 diabetes,Aphasia following other nontraumatic intracranial hemorrhage,ICD10CM,I69.220,1.3007238079651833,ICD10CM:I69.220
301883,250.2,Type 2 diabetes,Monoplegia of lower limb following other nontraumatic intracranial hemorrhage,ICD10CM,I69.24,1.3007238079651833,ICD10CM:I69.24
301873,250.2,Type 2 diabetes,Dysphasia following other nontraumatic intracranial hemorrhage,ICD10CM,I69.221,1.3007238079651833,ICD10CM:I69.221
301874,250.2,Type 2 diabetes,Dysarthria following other nontraumatic intracranial hemorrhage,ICD10CM,I69.222,1.3007238079651833,ICD10CM:I69.222
301875,250.2,Type 2 diabetes,Fluency disorder following other nontraumatic intracranial hemorrhage,ICD10CM,I69.223,1.3007238079651833,ICD10CM:I69.223
301876,250.2,Type 2 diabetes,Other speech and language deficits following other nontraumatic intracranial hemorrhage,ICD10CM,I69.228,1.3007238079651833,ICD10CM:I69.228
301877,250.2,Type 2 diabetes,Monoplegia of upper limb following other nontraumatic intracranial hemorrhage,ICD10CM,I69.23,1.3007238079651833,ICD10CM:I69.23
301878,250.2,Type 2 diabetes,Monoplegia of upper limb following other nontraumatic intracranial hemorrhage affecting right dominant side,ICD10CM,I69.231,1.3007238079651833,ICD10CM:I69.231
301879,250.2,Type 2 diabetes,Monoplegia of upper limb following other nontraumatic intracranial hemorrhage affecting left dominant side,ICD10CM,I69.232,1.3007238079651833,ICD10CM:I69.232
301880,250.2,Type 2 diabetes,Monoplegia of upper limb following other nontraumatic intracranial hemorrhage affecting right non-dominant side,ICD10CM,I69.233,1.3007238079651833,ICD10CM:I69.233
301881,250.2,Type 2 diabetes,Monoplegia of upper limb following other nontraumatic intracranial hemorrhage affecting left non-dominant side,ICD10CM,I69.234,1.3007238079651833,ICD10CM:I69.234
301882,250.2,Type 2 diabetes,Monoplegia of upper limb following other nontraumatic intracranial hemorrhage affecting unspecified side,ICD10CM,I69.239,1.3007238079651833,ICD10CM:I69.239
302013,250.2,Type 2 diabetes,Other symptoms and signs involving cognitive functions following unspecified cerebrovascular disease,ICD10CM,I69.918,1.3007238079651833,ICD10CM:I69.918
301896,250.2,Type 2 diabetes,Other paralytic syndrome following other nontraumatic intracranial hemorrhage affecting right dominant side,ICD10CM,I69.261,1.3007238079651833,ICD10CM:I69.261
302015,250.2,Type 2 diabetes,Speech and language deficits following unspecified cerebrovascular disease,ICD10CM,I69.92,1.3007238079651833,ICD10CM:I69.92
301784,250.2,Type 2 diabetes,Monoplegia of upper limb following nontraumatic subarachnoid hemorrhage affecting right non-dominant side,ICD10CM,I69.033,1.3007238079651833,ICD10CM:I69.033
302049,250.2,Type 2 diabetes,Facial weakness following unspecified cerebrovascular disease,ICD10CM,I69.992,1.3007238079651833,ICD10CM:I69.992
301789,250.2,Type 2 diabetes,Monoplegia of lower limb following nontraumatic subarachnoid hemorrhage affecting left dominant side,ICD10CM,I69.042,1.3007238079651833,ICD10CM:I69.042
301788,250.2,Type 2 diabetes,Monoplegia of lower limb following nontraumatic subarachnoid hemorrhage affecting right dominant side,ICD10CM,I69.041,1.3007238079651833,ICD10CM:I69.041
