index,PHECODE,PHENOTYPE,STR,SAB,CODE,TFIDF,voca_concept
1050575,290.1,Dementias,"Unspecified injury of intrinsic muscle, fascia and tendon of right ring finger at wrist and hand level, initial encounter",ICD10CM,S66.504A,2.5630202368347,ICD10CM:S66.504A
1050574,290.1,Dementias,"Unspecified injury of intrinsic muscle, fascia and tendon of right ring finger at wrist and hand level",ICD10CM,S66.504,2.5630202368347,ICD10CM:S66.504
870680,290.1,Dementias,"Other injury of extensor muscle, fascia and tendon of unspecified finger at wrist and hand level, initial encounter",ICD10CM,S66.399A,2.5630202368347,ICD10CM:S66.399A
870678,290.1,Dementias,"Other injury of extensor muscle, fascia and tendon of other finger at wrist and hand level, sequela",ICD10CM,S66.398S,2.5630202368347,ICD10CM:S66.398S
870677,290.1,Dementias,"Other injury of extensor muscle, fascia and tendon of other finger at wrist and hand level, subsequent encounter",ICD10CM,S66.398D,2.5630202368347,ICD10CM:S66.398D
870676,290.1,Dementias,"Other injury of extensor muscle, fascia and tendon of other finger at wrist and hand level, initial encounter",ICD10CM,S66.398A,2.5630202368347,ICD10CM:S66.398A
870675,290.1,Dementias,"Other injury of extensor muscle, fascia and tendon of other finger at wrist and hand level",ICD10CM,S66.398,2.5630202368347,ICD10CM:S66.398
870674,290.1,Dementias,"Other injury of extensor muscle, fascia and tendon of left little finger at wrist and hand level, sequela",ICD10CM,S66.397S,2.5630202368347,ICD10CM:S66.397S
870673,290.1,Dementias,"Other injury of extensor muscle, fascia and tendon of left little finger at wrist and hand level, subsequent encounter",ICD10CM,S66.397D,2.5630202368347,ICD10CM:S66.397D
870672,290.1,Dementias,"Other injury of extensor muscle, fascia and tendon of left little finger at wrist and hand level, initial encounter",ICD10CM,S66.397A,2.5630202368347,ICD10CM:S66.397A
870671,290.1,Dementias,"Other injury of extensor muscle, fascia and tendon of left little finger at wrist and hand level",ICD10CM,S66.397,2.5630202368347,ICD10CM:S66.397
870670,290.1,Dementias,"Other injury of extensor muscle, fascia and tendon of right little finger at wrist and hand level, sequela",ICD10CM,S66.396S,2.5630202368347,ICD10CM:S66.396S
870669,290.1,Dementias,"Other injury of extensor muscle, fascia and tendon of right little finger at wrist and hand level, subsequent encounter",ICD10CM,S66.396D,2.5630202368347,ICD10CM:S66.396D
870698,290.1,Dementias,"Laceration of intrinsic muscle, fascia and tendon of right thumb at wrist and hand level",ICD10CM,S66.421,2.5630202368347,ICD10CM:S66.421
870699,290.1,Dementias,"Laceration of intrinsic muscle, fascia and tendon of right thumb at wrist and hand level, initial encounter",ICD10CM,S66.421A,2.5630202368347,ICD10CM:S66.421A
870700,290.1,Dementias,"Laceration of intrinsic muscle, fascia and tendon of right thumb at wrist and hand level, subsequent encounter",ICD10CM,S66.421D,2.5630202368347,ICD10CM:S66.421D
870701,290.1,Dementias,"Laceration of intrinsic muscle, fascia and tendon of right thumb at wrist and hand level, sequela",ICD10CM,S66.421S,2.5630202368347,ICD10CM:S66.421S
870702,290.1,Dementias,"Laceration of intrinsic muscle, fascia and tendon of left thumb at wrist and hand level",ICD10CM,S66.422,2.5630202368347,ICD10CM:S66.422
870679,290.1,Dementias,"Other injury of extensor muscle, fascia and tendon of unspecified finger at wrist and hand level",ICD10CM,S66.399,2.5630202368347,ICD10CM:S66.399
870681,290.1,Dementias,"Other injury of extensor muscle, fascia and tendon of unspecified finger at wrist and hand level, subsequent encounter",ICD10CM,S66.399D,2.5630202368347,ICD10CM:S66.399D
1050573,290.1,Dementias,"Unspecified injury of intrinsic muscle, fascia and tendon of left middle finger at wrist and hand level, sequela",ICD10CM,S66.503S,2.5630202368347,ICD10CM:S66.503S
870682,290.1,Dementias,"Other injury of extensor muscle, fascia and tendon of unspecified finger at wrist and hand level, sequela",ICD10CM,S66.399S,2.5630202368347,ICD10CM:S66.399S
870693,290.1,Dementias,"Unspecified injury of intrinsic muscle, fascia and tendon of unspecified thumb at wrist and hand level",ICD10CM,S66.409,2.5630202368347,ICD10CM:S66.409
870692,290.1,Dementias,"Unspecified injury of intrinsic muscle, fascia and tendon of left thumb at wrist and hand level, sequela",ICD10CM,S66.402S,2.5630202368347,ICD10CM:S66.402S
870691,290.1,Dementias,"Unspecified injury of intrinsic muscle, fascia and tendon of left thumb at wrist and hand level, subsequent encounter",ICD10CM,S66.402D,2.5630202368347,ICD10CM:S66.402D
870690,290.1,Dementias,"Unspecified injury of intrinsic muscle, fascia and tendon of left thumb at wrist and hand level, initial encounter",ICD10CM,S66.402A,2.5630202368347,ICD10CM:S66.402A
870695,290.1,Dementias,"Unspecified injury of intrinsic muscle, fascia and tendon of unspecified thumb at wrist and hand level, subsequent encounter",ICD10CM,S66.409D,2.5630202368347,ICD10CM:S66.409D
870696,290.1,Dementias,"Unspecified injury of intrinsic muscle, fascia and tendon of unspecified thumb at wrist and hand level, sequela",ICD10CM,S66.409S,2.5630202368347,ICD10CM:S66.409S
870697,290.1,Dementias,"Laceration of intrinsic muscle, fascia and tendon of thumb at wrist and hand level",ICD10CM,S66.42,2.5630202368347,ICD10CM:S66.42
870689,290.1,Dementias,"Unspecified injury of intrinsic muscle, fascia and tendon of left thumb at wrist and hand level",ICD10CM,S66.402,2.5630202368347,ICD10CM:S66.402
870688,290.1,Dementias,"Unspecified injury of intrinsic muscle, fascia and tendon of right thumb at wrist and hand level, sequela",ICD10CM,S66.401S,2.5630202368347,ICD10CM:S66.401S
870687,290.1,Dementias,"Unspecified injury of intrinsic muscle, fascia and tendon of right thumb at wrist and hand level, subsequent encounter",ICD10CM,S66.401D,2.5630202368347,ICD10CM:S66.401D
1051103,290.1,Dementias,Laceration of left Achilles tendon,ICD10CM,S86.022,2.5630202368347,ICD10CM:S86.022
870686,290.1,Dementias,"Unspecified injury of intrinsic muscle, fascia and tendon of right thumb at wrist and hand level, initial encounter",ICD10CM,S66.401A,2.5630202368347,ICD10CM:S66.401A
870685,290.1,Dementias,"Unspecified injury of intrinsic muscle, fascia and tendon of right thumb at wrist and hand level",ICD10CM,S66.401,2.5630202368347,ICD10CM:S66.401
870684,290.1,Dementias,"Unspecified injury of intrinsic muscle, fascia and tendon of thumb at wrist and hand level",ICD10CM,S66.40,2.5630202368347,ICD10CM:S66.40
870683,290.1,Dementias,"Injury of intrinsic muscle, fascia and tendon of thumb at wrist and hand level",ICD10CM,S66.4,2.5630202368347,ICD10CM:S66.4
870703,290.1,Dementias,"Laceration of intrinsic muscle, fascia and tendon of left thumb at wrist and hand level, initial encounter",ICD10CM,S66.422A,2.5630202368347,ICD10CM:S66.422A
870704,290.1,Dementias,"Laceration of intrinsic muscle, fascia and tendon of left thumb at wrist and hand level, subsequent encounter",ICD10CM,S66.422D,2.5630202368347,ICD10CM:S66.422D
870705,290.1,Dementias,"Laceration of intrinsic muscle, fascia and tendon of left thumb at wrist and hand level, sequela",ICD10CM,S66.422S,2.5630202368347,ICD10CM:S66.422S
870706,290.1,Dementias,"Laceration of intrinsic muscle, fascia and tendon of unspecified thumb at wrist and hand level",ICD10CM,S66.429,2.5630202368347,ICD10CM:S66.429
870725,290.1,Dementias,"Unspecified injury of intrinsic muscle, fascia and tendon of right index finger at wrist and hand level",ICD10CM,S66.500,2.5630202368347,ICD10CM:S66.500
1050559,290.1,Dementias,"Unspecified injury of intrinsic muscle, fascia and tendon of right index finger at wrist and hand level, initial encounter",ICD10CM,S66.500A,2.5630202368347,ICD10CM:S66.500A
1050560,290.1,Dementias,"Unspecified injury of intrinsic muscle, fascia and tendon of right index finger at wrist and hand level, subsequent encounter",ICD10CM,S66.500D,2.5630202368347,ICD10CM:S66.500D
1050561,290.1,Dementias,"Unspecified injury of intrinsic muscle, fascia and tendon of right index finger at wrist and hand level, sequela",ICD10CM,S66.500S,2.5630202368347,ICD10CM:S66.500S
1050562,290.1,Dementias,"Unspecified injury of intrinsic muscle, fascia and tendon of left index finger at wrist and hand level",ICD10CM,S66.501,2.5630202368347,ICD10CM:S66.501
1050563,290.1,Dementias,"Unspecified injury of intrinsic muscle, fascia and tendon of left index finger at wrist and hand level, initial encounter",ICD10CM,S66.501A,2.5630202368347,ICD10CM:S66.501A
1050564,290.1,Dementias,"Unspecified injury of intrinsic muscle, fascia and tendon of left index finger at wrist and hand level, subsequent encounter",ICD10CM,S66.501D,2.5630202368347,ICD10CM:S66.501D
1050565,290.1,Dementias,"Unspecified injury of intrinsic muscle, fascia and tendon of left index finger at wrist and hand level, sequela",ICD10CM,S66.501S,2.5630202368347,ICD10CM:S66.501S
1050566,290.1,Dementias,"Unspecified injury of intrinsic muscle, fascia and tendon of right middle finger at wrist and hand level",ICD10CM,S66.502,2.5630202368347,ICD10CM:S66.502
1050567,290.1,Dementias,"Unspecified injury of intrinsic muscle, fascia and tendon of right middle finger at wrist and hand level, initial encounter",ICD10CM,S66.502A,2.5630202368347,ICD10CM:S66.502A
1050568,290.1,Dementias,"Unspecified injury of intrinsic muscle, fascia and tendon of right middle finger at wrist and hand level, subsequent encounter",ICD10CM,S66.502D,2.5630202368347,ICD10CM:S66.502D
1050569,290.1,Dementias,"Unspecified injury of intrinsic muscle, fascia and tendon of right middle finger at wrist and hand level, sequela",ICD10CM,S66.502S,2.5630202368347,ICD10CM:S66.502S
1050570,290.1,Dementias,"Unspecified injury of intrinsic muscle, fascia and tendon of left middle finger at wrist and hand level",ICD10CM,S66.503,2.5630202368347,ICD10CM:S66.503
1050571,290.1,Dementias,"Unspecified injury of intrinsic muscle, fascia and tendon of left middle finger at wrist and hand level, initial encounter",ICD10CM,S66.503A,2.5630202368347,ICD10CM:S66.503A
1050572,290.1,Dementias,"Unspecified injury of intrinsic muscle, fascia and tendon of left middle finger at wrist and hand level, subsequent encounter",ICD10CM,S66.503D,2.5630202368347,ICD10CM:S66.503D
870724,290.1,Dementias,"Unspecified injury of intrinsic muscle, fascia and tendon of other and unspecified finger at wrist and hand level",ICD10CM,S66.50,2.5630202368347,ICD10CM:S66.50
870723,290.1,Dementias,"Injury of intrinsic muscle, fascia and tendon of other and unspecified finger at wrist and hand level",ICD10CM,S66.5,2.5630202368347,ICD10CM:S66.5
870722,290.1,Dementias,"Other specified injury of intrinsic muscle, fascia and tendon of unspecified thumb at wrist and hand level, sequela",ICD10CM,S66.499S,2.5630202368347,ICD10CM:S66.499S
870713,290.1,Dementias,"Other specified injury of intrinsic muscle, fascia and tendon of right thumb at wrist and hand level, subsequent encounter",ICD10CM,S66.491D,2.5630202368347,ICD10CM:S66.491D
870707,290.1,Dementias,"Laceration of intrinsic muscle, fascia and tendon of unspecified thumb at wrist and hand level, initial encounter",ICD10CM,S66.429A,2.5630202368347,ICD10CM:S66.429A
870708,290.1,Dementias,"Laceration of intrinsic muscle, fascia and tendon of unspecified thumb at wrist and hand level, subsequent encounter",ICD10CM,S66.429D,2.5630202368347,ICD10CM:S66.429D
870709,290.1,Dementias,"Laceration of intrinsic muscle, fascia and tendon of unspecified thumb at wrist and hand level, sequela",ICD10CM,S66.429S,2.5630202368347,ICD10CM:S66.429S
870710,290.1,Dementias,"Other specified injury of intrinsic muscle, fascia and tendon of thumb at wrist and hand level",ICD10CM,S66.49,2.5630202368347,ICD10CM:S66.49
870711,290.1,Dementias,"Other specified injury of intrinsic muscle, fascia and tendon of right thumb at wrist and hand level",ICD10CM,S66.491,2.5630202368347,ICD10CM:S66.491
870712,290.1,Dementias,"Other specified injury of intrinsic muscle, fascia and tendon of right thumb at wrist and hand level, initial encounter",ICD10CM,S66.491A,2.5630202368347,ICD10CM:S66.491A
870714,290.1,Dementias,"Other specified injury of intrinsic muscle, fascia and tendon of right thumb at wrist and hand level, sequela",ICD10CM,S66.491S,2.5630202368347,ICD10CM:S66.491S
870721,290.1,Dementias,"Other specified injury of intrinsic muscle, fascia and tendon of unspecified thumb at wrist and hand level, subsequent encounter",ICD10CM,S66.499D,2.5630202368347,ICD10CM:S66.499D
870715,290.1,Dementias,"Other specified injury of intrinsic muscle, fascia and tendon of left thumb at wrist and hand level",ICD10CM,S66.492,2.5630202368347,ICD10CM:S66.492
870716,290.1,Dementias,"Other specified injury of intrinsic muscle, fascia and tendon of left thumb at wrist and hand level, initial encounter",ICD10CM,S66.492A,2.5630202368347,ICD10CM:S66.492A
870717,290.1,Dementias,"Other specified injury of intrinsic muscle, fascia and tendon of left thumb at wrist and hand level, subsequent encounter",ICD10CM,S66.492D,2.5630202368347,ICD10CM:S66.492D
870718,290.1,Dementias,"Other specified injury of intrinsic muscle, fascia and tendon of left thumb at wrist and hand level, sequela",ICD10CM,S66.492S,2.5630202368347,ICD10CM:S66.492S
870719,290.1,Dementias,"Other specified injury of intrinsic muscle, fascia and tendon of unspecified thumb at wrist and hand level",ICD10CM,S66.499,2.5630202368347,ICD10CM:S66.499
870720,290.1,Dementias,"Other specified injury of intrinsic muscle, fascia and tendon of unspecified thumb at wrist and hand level, initial encounter",ICD10CM,S66.499A,2.5630202368347,ICD10CM:S66.499A
1050649,290.1,Dementias,"Other injury of intrinsic muscle, fascia and tendon of right middle finger at wrist and hand level, initial encounter",ICD10CM,S66.592A,2.5630202368347,ICD10CM:S66.592A
1050651,290.1,Dementias,"Other injury of intrinsic muscle, fascia and tendon of right middle finger at wrist and hand level, sequela",ICD10CM,S66.592S,2.5630202368347,ICD10CM:S66.592S
1050800,290.1,Dementias,"Unspecified injury of muscle, fascia and tendon of unspecified hip, subsequent encounter",ICD10CM,S76.009D,2.5630202368347,ICD10CM:S76.009D
1050745,290.1,Dementias,"Laceration of unspecified muscle, fascia and tendon at wrist and hand level, unspecified hand, subsequent encounter",ICD10CM,S66.929D,2.5630202368347,ICD10CM:S66.929D
1050747,290.1,Dementias,"Other injury of unspecified muscle, fascia and tendon at wrist and hand level",ICD10CM,S66.99,2.5630202368347,ICD10CM:S66.99
1050748,290.1,Dementias,"Other injury of unspecified muscle, fascia and tendon at wrist and hand level, right hand",ICD10CM,S66.991,2.5630202368347,ICD10CM:S66.991
1050749,290.1,Dementias,"Other injury of unspecified muscle, fascia and tendon at wrist and hand level, right hand, initial encounter",ICD10CM,S66.991A,2.5630202368347,ICD10CM:S66.991A
1050750,290.1,Dementias,"Other injury of unspecified muscle, fascia and tendon at wrist and hand level, right hand, subsequent encounter",ICD10CM,S66.991D,2.5630202368347,ICD10CM:S66.991D
1050751,290.1,Dementias,"Other injury of unspecified muscle, fascia and tendon at wrist and hand level, right hand, sequela",ICD10CM,S66.991S,2.5630202368347,ICD10CM:S66.991S
1050752,290.1,Dementias,"Other injury of unspecified muscle, fascia and tendon at wrist and hand level, left hand",ICD10CM,S66.992,2.5630202368347,ICD10CM:S66.992
1050753,290.1,Dementias,"Other injury of unspecified muscle, fascia and tendon at wrist and hand level, left hand, initial encounter",ICD10CM,S66.992A,2.5630202368347,ICD10CM:S66.992A
1050754,290.1,Dementias,"Other injury of unspecified muscle, fascia and tendon at wrist and hand level, left hand, subsequent encounter",ICD10CM,S66.992D,2.5630202368347,ICD10CM:S66.992D
1050755,290.1,Dementias,"Other injury of unspecified muscle, fascia and tendon at wrist and hand level, left hand, sequela",ICD10CM,S66.992S,2.5630202368347,ICD10CM:S66.992S
1050756,290.1,Dementias,"Other injury of unspecified muscle, fascia and tendon at wrist and hand level, unspecified hand",ICD10CM,S66.999,2.5630202368347,ICD10CM:S66.999
1050757,290.1,Dementias,"Other injury of unspecified muscle, fascia and tendon at wrist and hand level, unspecified hand, initial encounter",ICD10CM,S66.999A,2.5630202368347,ICD10CM:S66.999A
1050758,290.1,Dementias,"Other injury of unspecified muscle, fascia and tendon at wrist and hand level, unspecified hand, subsequent encounter",ICD10CM,S66.999D,2.5630202368347,ICD10CM:S66.999D
1050759,290.1,Dementias,"Other injury of unspecified muscle, fascia and tendon at wrist and hand level, unspecified hand, sequela",ICD10CM,S66.999S,2.5630202368347,ICD10CM:S66.999S
1050760,290.1,Dementias,"Other and unspecified injuries of wrist, hand and finger(s)",ICD10CM,S69,2.5630202368347,ICD10CM:S69
1050761,290.1,Dementias,"Other specified injuries of wrist, hand and finger(s)",ICD10CM,S69.8,2.5630202368347,ICD10CM:S69.8
1050746,290.1,Dementias,"Laceration of unspecified muscle, fascia and tendon at wrist and hand level, unspecified hand, sequela",ICD10CM,S66.929S,2.5630202368347,ICD10CM:S66.929S
1050744,290.1,Dementias,"Laceration of unspecified muscle, fascia and tendon at wrist and hand level, unspecified hand, initial encounter",ICD10CM,S66.929A,2.5630202368347,ICD10CM:S66.929A
1050763,290.1,Dementias,"Other specified injuries of unspecified wrist, hand and finger(s), initial encounter",ICD10CM,S69.80XA,2.5630202368347,ICD10CM:S69.80XA
1050743,290.1,Dementias,"Laceration of unspecified muscle, fascia and tendon at wrist and hand level, unspecified hand",ICD10CM,S66.929,2.5630202368347,ICD10CM:S66.929
1050728,290.1,Dementias,"Unspecified injury of unspecified muscle, fascia and tendon at wrist and hand level, left hand, subsequent encounter",ICD10CM,S66.902D,2.5630202368347,ICD10CM:S66.902D
1050729,290.1,Dementias,"Unspecified injury of unspecified muscle, fascia and tendon at wrist and hand level, left hand, sequela",ICD10CM,S66.902S,2.5630202368347,ICD10CM:S66.902S
1050730,290.1,Dementias,"Unspecified injury of unspecified muscle, fascia and tendon at wrist and hand level, unspecified hand",ICD10CM,S66.909,2.5630202368347,ICD10CM:S66.909
1050731,290.1,Dementias,"Unspecified injury of unspecified muscle, fascia and tendon at wrist and hand level, unspecified hand, initial encounter",ICD10CM,S66.909A,2.5630202368347,ICD10CM:S66.909A
1050732,290.1,Dementias,"Unspecified injury of unspecified muscle, fascia and tendon at wrist and hand level, unspecified hand, subsequent encounter",ICD10CM,S66.909D,2.5630202368347,ICD10CM:S66.909D
1050733,290.1,Dementias,"Unspecified injury of unspecified muscle, fascia and tendon at wrist and hand level, unspecified hand, sequela",ICD10CM,S66.909S,2.5630202368347,ICD10CM:S66.909S
1050734,290.1,Dementias,"Laceration of unspecified muscle, fascia and tendon at wrist and hand level",ICD10CM,S66.92,2.5630202368347,ICD10CM:S66.92
1050735,290.1,Dementias,"Laceration of unspecified muscle, fascia and tendon at wrist and hand level, right hand",ICD10CM,S66.921,2.5630202368347,ICD10CM:S66.921
1050736,290.1,Dementias,"Laceration of unspecified muscle, fascia and tendon at wrist and hand level, right hand, initial encounter",ICD10CM,S66.921A,2.5630202368347,ICD10CM:S66.921A
1050737,290.1,Dementias,"Laceration of unspecified muscle, fascia and tendon at wrist and hand level, right hand, subsequent encounter",ICD10CM,S66.921D,2.5630202368347,ICD10CM:S66.921D
1050738,290.1,Dementias,"Laceration of unspecified muscle, fascia and tendon at wrist and hand level, right hand, sequela",ICD10CM,S66.921S,2.5630202368347,ICD10CM:S66.921S
1050739,290.1,Dementias,"Laceration of unspecified muscle, fascia and tendon at wrist and hand level, left hand",ICD10CM,S66.922,2.5630202368347,ICD10CM:S66.922
1050740,290.1,Dementias,"Laceration of unspecified muscle, fascia and tendon at wrist and hand level, left hand, initial encounter",ICD10CM,S66.922A,2.5630202368347,ICD10CM:S66.922A
1050741,290.1,Dementias,"Laceration of unspecified muscle, fascia and tendon at wrist and hand level, left hand, subsequent encounter",ICD10CM,S66.922D,2.5630202368347,ICD10CM:S66.922D
1050742,290.1,Dementias,"Laceration of unspecified muscle, fascia and tendon at wrist and hand level, left hand, sequela",ICD10CM,S66.922S,2.5630202368347,ICD10CM:S66.922S
1050762,290.1,Dementias,"Other specified injuries of unspecified wrist, hand and finger(s)",ICD10CM,S69.80,2.5630202368347,ICD10CM:S69.80
1050764,290.1,Dementias,"Other specified injuries of unspecified wrist, hand and finger(s), subsequent encounter",ICD10CM,S69.80XD,2.5630202368347,ICD10CM:S69.80XD
1050652,290.1,Dementias,"Other injury of intrinsic muscle, fascia and tendon of left middle finger at wrist and hand level",ICD10CM,S66.593,2.5630202368347,ICD10CM:S66.593
1050783,290.1,Dementias,"Unspecified injury of left wrist, hand and finger(s)",ICD10CM,S69.92,2.5630202368347,ICD10CM:S69.92
1050785,290.1,Dementias,"Unspecified injury of left wrist, hand and finger(s), subsequent encounter",ICD10CM,S69.92XD,2.5630202368347,ICD10CM:S69.92XD
1050786,290.1,Dementias,"Unspecified injury of left wrist, hand and finger(s), sequela",ICD10CM,S69.92XS,2.5630202368347,ICD10CM:S69.92XS
1050787,290.1,Dementias,"Injury of muscle, fascia and tendon at hip and thigh level",ICD10CM,S76,2.5630202368347,ICD10CM:S76
1050788,290.1,Dementias,"Injury of muscle, fascia and tendon of hip",ICD10CM,S76.0,2.5630202368347,ICD10CM:S76.0
1050789,290.1,Dementias,"Unspecified injury of muscle, fascia and tendon of hip",ICD10CM,S76.00,2.5630202368347,ICD10CM:S76.00
1050790,290.1,Dementias,"Unspecified injury of muscle, fascia and tendon of right hip",ICD10CM,S76.001,2.5630202368347,ICD10CM:S76.001
1050791,290.1,Dementias,"Unspecified injury of muscle, fascia and tendon of right hip, initial encounter",ICD10CM,S76.001A,2.5630202368347,ICD10CM:S76.001A
1050792,290.1,Dementias,"Unspecified injury of muscle, fascia and tendon of right hip, subsequent encounter",ICD10CM,S76.001D,2.5630202368347,ICD10CM:S76.001D
1050793,290.1,Dementias,"Unspecified injury of muscle, fascia and tendon of right hip, sequela",ICD10CM,S76.001S,2.5630202368347,ICD10CM:S76.001S
1050794,290.1,Dementias,"Unspecified injury of muscle, fascia and tendon of left hip",ICD10CM,S76.002,2.5630202368347,ICD10CM:S76.002
1050795,290.1,Dementias,"Unspecified injury of muscle, fascia and tendon of left hip, initial encounter",ICD10CM,S76.002A,2.5630202368347,ICD10CM:S76.002A
1050796,290.1,Dementias,"Unspecified injury of muscle, fascia and tendon of left hip, subsequent encounter",ICD10CM,S76.002D,2.5630202368347,ICD10CM:S76.002D
1050797,290.1,Dementias,"Unspecified injury of muscle, fascia and tendon of left hip, sequela",ICD10CM,S76.002S,2.5630202368347,ICD10CM:S76.002S
1050798,290.1,Dementias,"Unspecified injury of muscle, fascia and tendon of unspecified hip",ICD10CM,S76.009,2.5630202368347,ICD10CM:S76.009
1050799,290.1,Dementias,"Unspecified injury of muscle, fascia and tendon of unspecified hip, initial encounter",ICD10CM,S76.009A,2.5630202368347,ICD10CM:S76.009A
1050784,290.1,Dementias,"Unspecified injury of left wrist, hand and finger(s), initial encounter",ICD10CM,S69.92XA,2.5630202368347,ICD10CM:S69.92XA
1050782,290.1,Dementias,"Unspecified injury of right wrist, hand and finger(s), sequela",ICD10CM,S69.91XS,2.5630202368347,ICD10CM:S69.91XS
1050765,290.1,Dementias,"Other specified injuries of unspecified wrist, hand and finger(s), sequela",ICD10CM,S69.80XS,2.5630202368347,ICD10CM:S69.80XS
1050781,290.1,Dementias,"Unspecified injury of right wrist, hand and finger(s), subsequent encounter",ICD10CM,S69.91XD,2.5630202368347,ICD10CM:S69.91XD
1050766,290.1,Dementias,"Other specified injuries of right wrist, hand and finger(s)",ICD10CM,S69.81,2.5630202368347,ICD10CM:S69.81
1050767,290.1,Dementias,"Other specified injuries of right wrist, hand and finger(s), initial encounter",ICD10CM,S69.81XA,2.5630202368347,ICD10CM:S69.81XA
1050769,290.1,Dementias,"Other specified injuries of right wrist, hand and finger(s), sequela",ICD10CM,S69.81XS,2.5630202368347,ICD10CM:S69.81XS
870668,290.1,Dementias,"Other injury of extensor muscle, fascia and tendon of right little finger at wrist and hand level, initial encounter",ICD10CM,S66.396A,2.5630202368347,ICD10CM:S66.396A
1050770,290.1,Dementias,"Other specified injuries of left wrist, hand and finger(s)",ICD10CM,S69.82,2.5630202368347,ICD10CM:S69.82
1050771,290.1,Dementias,"Other specified injuries of left wrist, hand and finger(s), initial encounter",ICD10CM,S69.82XA,2.5630202368347,ICD10CM:S69.82XA
1050772,290.1,Dementias,"Other specified injuries of left wrist, hand and finger(s), subsequent encounter",ICD10CM,S69.82XD,2.5630202368347,ICD10CM:S69.82XD
1050773,290.1,Dementias,"Other specified injuries of left wrist, hand and finger(s), sequela",ICD10CM,S69.82XS,2.5630202368347,ICD10CM:S69.82XS
1050774,290.1,Dementias,"Unspecified injury of wrist, hand and finger(s)",ICD10CM,S69.9,2.5630202368347,ICD10CM:S69.9
1050775,290.1,Dementias,"Unspecified injury of unspecified wrist, hand and finger(s)",ICD10CM,S69.90,2.5630202368347,ICD10CM:S69.90
1050776,290.1,Dementias,"Unspecified injury of unspecified wrist, hand and finger(s), initial encounter",ICD10CM,S69.90XA,2.5630202368347,ICD10CM:S69.90XA
1050777,290.1,Dementias,"Unspecified injury of unspecified wrist, hand and finger(s), subsequent encounter",ICD10CM,S69.90XD,2.5630202368347,ICD10CM:S69.90XD
1050778,290.1,Dementias,"Unspecified injury of unspecified wrist, hand and finger(s), sequela",ICD10CM,S69.90XS,2.5630202368347,ICD10CM:S69.90XS
1050779,290.1,Dementias,"Unspecified injury of right wrist, hand and finger(s)",ICD10CM,S69.91,2.5630202368347,ICD10CM:S69.91
1050780,290.1,Dementias,"Unspecified injury of right wrist, hand and finger(s), initial encounter",ICD10CM,S69.91XA,2.5630202368347,ICD10CM:S69.91XA
1050727,290.1,Dementias,"Unspecified injury of unspecified muscle, fascia and tendon at wrist and hand level, left hand, initial encounter",ICD10CM,S66.902A,2.5630202368347,ICD10CM:S66.902A
1050726,290.1,Dementias,"Unspecified injury of unspecified muscle, fascia and tendon at wrist and hand level, left hand",ICD10CM,S66.902,2.5630202368347,ICD10CM:S66.902
1050725,290.1,Dementias,"Unspecified injury of unspecified muscle, fascia and tendon at wrist and hand level, right hand, sequela",ICD10CM,S66.901S,2.5630202368347,ICD10CM:S66.901S
1050670,290.1,Dementias,"Other injury of intrinsic muscle, fascia and tendon of left little finger at wrist and hand level, subsequent encounter",ICD10CM,S66.597D,2.5630202368347,ICD10CM:S66.597D
1050672,290.1,Dementias,"Other injury of intrinsic muscle, fascia and tendon of other finger at wrist and hand level",ICD10CM,S66.598,2.5630202368347,ICD10CM:S66.598
1050673,290.1,Dementias,"Other injury of intrinsic muscle, fascia and tendon of other finger at wrist and hand level, initial encounter",ICD10CM,S66.598A,2.5630202368347,ICD10CM:S66.598A
1050674,290.1,Dementias,"Other injury of intrinsic muscle, fascia and tendon of other finger at wrist and hand level, subsequent encounter",ICD10CM,S66.598D,2.5630202368347,ICD10CM:S66.598D
1050675,290.1,Dementias,"Other injury of intrinsic muscle, fascia and tendon of other finger at wrist and hand level, sequela",ICD10CM,S66.598S,2.5630202368347,ICD10CM:S66.598S
1050676,290.1,Dementias,"Other injury of intrinsic muscle, fascia and tendon of unspecified finger at wrist and hand level",ICD10CM,S66.599,2.5630202368347,ICD10CM:S66.599
1050677,290.1,Dementias,"Other injury of intrinsic muscle, fascia and tendon of unspecified finger at wrist and hand level, initial encounter",ICD10CM,S66.599A,2.5630202368347,ICD10CM:S66.599A
1050678,290.1,Dementias,"Other injury of intrinsic muscle, fascia and tendon of unspecified finger at wrist and hand level, subsequent encounter",ICD10CM,S66.599D,2.5630202368347,ICD10CM:S66.599D
1050679,290.1,Dementias,"Other injury of intrinsic muscle, fascia and tendon of unspecified finger at wrist and hand level, sequela",ICD10CM,S66.599S,2.5630202368347,ICD10CM:S66.599S
1050680,290.1,Dementias,"Injury of other specified muscles, fascia and tendons at wrist and hand level",ICD10CM,S66.8,2.5630202368347,ICD10CM:S66.8
1050681,290.1,Dementias,"Unspecified injury of other specified muscles, fascia and tendons at wrist and hand level",ICD10CM,S66.80,2.5630202368347,ICD10CM:S66.80
1050682,290.1,Dementias,"Unspecified injury of other specified muscles, fascia and tendons at wrist and hand level, right hand",ICD10CM,S66.801,2.5630202368347,ICD10CM:S66.801
1050683,290.1,Dementias,"Unspecified injury of other specified muscles, fascia and tendons at wrist and hand level, right hand, initial encounter",ICD10CM,S66.801A,2.5630202368347,ICD10CM:S66.801A
